antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'根茎类蔬菜', '柑橘类水果'})",frozenset({'其他蔬菜'}),0.017691916624300967,0.1934926283680732,0.010371123538383325,0.5862068965517241,3.0296084222733612,0.006947868089878522,1.9490594814438227
"frozenset({'根茎类蔬菜', '热带水果'})",frozenset({'其他蔬菜'}),0.021047280122013217,0.1934926283680732,0.012302999491611592,0.5845410628019324,3.020999134344196,0.008230505940804154,1.941244487532661
"frozenset({'凝乳', '酸奶'})",frozenset({'全脂牛奶'}),0.01728520589730554,0.25551601423487547,0.010066090493136757,0.5823529411764706,2.27912502048173,0.005649443577028081,1.7825672898601574
"frozenset({'其他蔬菜', '黄油'})",frozenset({'全脂牛奶'}),0.020030503304524657,0.25551601423487547,0.011489578037620742,0.5736040609137055,2.2448849737709087,0.0063714636701301,1.7459922047110656
"frozenset({'根茎类蔬菜', '热带水果'})",frozenset({'全脂牛奶'}),0.021047280122013217,0.25551601423487547,0.011997966446365024,0.570048309178744,2.230969009459987,0.006620049319103283,1.7315526410492226
"frozenset({'根茎类蔬菜', '酸奶'})",frozenset({'全脂牛奶'}),0.025826131164209457,0.25551601423487547,0.014539908490086425,0.562992125984252,2.2033535849801504,0.00794091839190052,1.7035939854445192
"frozenset({'其他蔬菜', '本地蛋类'})",frozenset({'全脂牛奶'}),0.02226741230299949,0.25551601423487547,0.012302999491611592,0.5525114155251142,2.1623357627097084,0.006613319052624533,1.663693804924105
"frozenset({'酸奶油', '酸奶'})",frozenset({'全脂牛奶'}),0.02074224707676665,0.25551601423487547,0.010879511947127605,0.5245098039215685,2.0527472827571134,0.0055795356477971935,1.5657188978977874
"frozenset({'面包卷', '根茎类蔬菜'})",frozenset({'全脂牛奶'}),0.024300965937976614,0.25551601423487547,0.012709710218607015,0.5230125523012552,2.04688756541299,0.006500424260077759,1.5608041455953048
"frozenset({'仁果类水果', '其他蔬菜'})",frozenset({'全脂牛奶'}),0.026131164209456024,0.25551601423487547,0.013523131672597865,0.5175097276264592,2.0253514409893456,0.006846200746480632,1.543003099529331
"frozenset({'热带水果', '酸奶'})",frozenset({'全脂牛奶'}),0.029283172343670564,0.25551601423487547,0.015149974580579562,0.517361111111111,2.0247698081089442,0.007667655099171922,1.5425279705061572
"frozenset({'其他蔬菜', '酸奶'})",frozenset({'全脂牛奶'}),0.04341637010676157,0.25551601423487547,0.02226741230299949,0.5128805620608898,2.0072345116867694,0.01117383446077358,1.528339720777443
"frozenset({'其他蔬菜', '酸奶油'})",frozenset({'全脂牛奶'}),0.02887646161667514,0.25551601423487547,0.014641586171835282,0.5070422535211268,1.9843854211620697,0.007263187794336082,1.5102389425521097
"frozenset({'面包卷', '根茎类蔬菜'})",frozenset({'其他蔬菜'}),0.024300965937976614,0.1934926283680732,0.012201321809862735,0.502092050209205,2.5948898128258175,0.0074992640386406205,1.61979211613471
"frozenset({'根茎类蔬菜', '酸奶'})",frozenset({'其他蔬菜'}),0.025826131164209457,0.1934926283680732,0.012913065582104729,0.5,2.5840777719390435,0.007915899582563234,1.6130147432638535
