antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'根茎类蔬菜', '柑橘类水果'})",frozenset({'其他蔬菜'}),0.017691916624300967,0.1934926283680732,0.010371123538383325,0.5862068965517241,3.0296084222733612,0.006947868089878522,1.9490594814438227
"frozenset({'根茎类蔬菜', '热带水果'})",frozenset({'其他蔬菜'}),0.021047280122013217,0.1934926283680732,0.012302999491611592,0.5845410628019324,3.020999134344196,0.008230505940804154,1.941244487532661
"frozenset({'凝乳', '酸奶'})",frozenset({'全脂牛奶'}),0.01728520589730554,0.25551601423487547,0.010066090493136757,0.5823529411764706,2.27912502048173,0.005649443577028081,1.7825672898601574
"frozenset({'其他蔬菜', '黄油'})",frozenset({'全脂牛奶'}),0.020030503304524657,0.25551601423487547,0.011489578037620742,0.5736040609137055,2.2448849737709087,0.0063714636701301,1.7459922047110656
"frozenset({'根茎类蔬菜', '热带水果'})",frozenset({'全脂牛奶'}),0.021047280122013217,0.25551601423487547,0.011997966446365024,0.570048309178744,2.230969009459987,0.006620049319103283,1.7315526410492226
"frozenset({'根茎类蔬菜', '酸奶'})",frozenset({'全脂牛奶'}),0.025826131164209457,0.25551601423487547,0.014539908490086425,0.562992125984252,2.2033535849801504,0.00794091839190052,1.7035939854445192
"frozenset({'其他蔬菜', '本地蛋类'})",frozenset({'全脂牛奶'}),0.02226741230299949,0.25551601423487547,0.012302999491611592,0.5525114155251142,2.1623357627097084,0.006613319052624533,1.663693804924105
"frozenset({'酸奶油', '酸奶'})",frozenset({'全脂牛奶'}),0.02074224707676665,0.25551601423487547,0.010879511947127605,0.5245098039215685,2.0527472827571134,0.0055795356477971935,1.5657188978977874
"frozenset({'面包卷', '根茎类蔬菜'})",frozenset({'全脂牛奶'}),0.024300965937976614,0.25551601423487547,0.012709710218607015,0.5230125523012552,2.04688756541299,0.006500424260077759,1.5608041455953048
"frozenset({'仁果类水果', '其他蔬菜'})",frozenset({'全脂牛奶'}),0.026131164209456024,0.25551601423487547,0.013523131672597865,0.5175097276264592,2.0253514409893456,0.006846200746480632,1.543003099529331
"frozenset({'热带水果', '酸奶'})",frozenset({'全脂牛奶'}),0.029283172343670564,0.25551601423487547,0.015149974580579562,0.517361111111111,2.0247698081089442,0.007667655099171922,1.5425279705061572
"frozenset({'其他蔬菜', '酸奶'})",frozenset({'全脂牛奶'}),0.04341637010676157,0.25551601423487547,0.02226741230299949,0.5128805620608898,2.0072345116867694,0.01117383446077358,1.528339720777443
"frozenset({'其他蔬菜', '酸奶油'})",frozenset({'全脂牛奶'}),0.02887646161667514,0.25551601423487547,0.014641586171835282,0.5070422535211268,1.9843854211620697,0.007263187794336082,1.5102389425521097
"frozenset({'面包卷', '根茎类蔬菜'})",frozenset({'其他蔬菜'}),0.024300965937976614,0.1934926283680732,0.012201321809862735,0.502092050209205,2.5948898128258175,0.0074992640386406205,1.61979211613471
"frozenset({'根茎类蔬菜', '酸奶'})",frozenset({'其他蔬菜'}),0.025826131164209457,0.1934926283680732,0.012913065582104729,0.5,2.5840777719390435,0.007915899582563234,1.6130147432638535
"frozenset({'水果/蔬菜汁', '其他蔬菜'})",frozenset({'全脂牛奶'}),0.021047280122013217,0.25551601423487547,0.01047280122013218,0.4975845410628019,1.9473712540201578,0.00509488409287044,1.4818094716671228
frozenset({'黄油'}),frozenset({'全脂牛奶'}),0.05541433655312659,0.25551601423487547,0.02755465175394001,0.4972477064220184,1.9460530014566455,0.013395401346415137,1.4808166870145727
frozenset({'凝乳'}),frozenset({'全脂牛奶'}),0.05327910523640061,0.25551601423487547,0.026131164209456024,0.4904580152671756,1.9194805332879712,0.012517499597450459,1.4610846761832408
"frozenset({'酸奶油', '酸奶'})",frozenset({'其他蔬菜'}),0.02074224707676665,0.1934926283680732,0.010167768174885612,0.4901960784313725,2.5334095803323953,0.006154296269742049,1.5819952289703176
"frozenset({'根茎类蔬菜', '其他蔬菜'})",frozenset({'全脂牛奶'}),0.047381799694966954,0.25551601423487547,0.023182511438739197,0.4892703862660944,1.9148325702057454,0.011075702833406004,1.4576871317922186
"frozenset({'其他蔬菜', '热带水果'})",frozenset({'全脂牛奶'}),0.035892221657346214,0.25551601423487547,0.01708185053380783,0.47592067988668557,1.862586504849006,0.00791081311388805,1.4205559295950754
"frozenset({'柑橘类水果', '酸奶'})",frozenset({'全脂牛奶'}),0.021657346212506354,0.25551601423487547,0.010269445856634469,0.47417840375586856,1.855767847568232,0.004735647073510069,1.4158490086426028
"frozenset({'全脂牛奶', '根茎类蔬菜'})",frozenset({'其他蔬菜'}),0.048906964921199794,0.1934926283680732,0.023182511438739197,0.47401247401247404,2.4497701954349353,0.013719374250631092,1.5333203389523984
frozenset({'本地蛋类'}),frozenset({'全脂牛奶'}),0.06344687341128623,0.25551601423487547,0.029994916115912557,0.47275641025641024,1.8502026640954214,0.013783223906196004,1.4120304167703273
"frozenset({'其他蔬菜', '猪肉'})",frozenset({'全脂牛奶'}),0.021657346212506354,0.25551601423487547,0.010167768174885612,0.4694835680751174,1.837393908483398,0.004633969391761212,1.4033193713979781
"frozenset({'其他蔬菜', '糕点'})",frozenset({'全脂牛奶'}),0.02257244534824606,0.25551601423487547,0.010574478901881037,0.46846846846846846,1.8334211648974879,0.004806857634962648,1.400639363049641
frozenset({'洋葱'}),frozenset({'其他蔬菜'}),0.031011692933401117,0.1934926283680732,0.014234875444839857,0.45901639344262296,2.372268118501417,0.008234341469012472,1.4908166566529557
"frozenset({'全脂牛奶', '猪肉'})",frozenset({'其他蔬菜'}),0.022165734621250637,0.1934926283680732,0.010167768174885612,0.45871559633027514,2.370713552237654,0.0058788619233106285,1.4899881950488136
"frozenset({'全脂牛奶', '酸奶油'})",frozenset({'其他蔬菜'}),0.032231825114387394,0.1934926283680732,0.014641586171835282,0.4542586750788643,2.3476794899635474,0.008404965613352394,1.4778198659382702
"frozenset({'面包卷', '酸奶'})",frozenset({'全脂牛奶'}),0.03436705643111337,0.25551601423487547,0.015556685307574987,0.45266272189349116,1.7715630202238302,0.006775352027311856,1.360192363181687
"frozenset({'其他蔬菜', '柑橘类水果'})",frozenset({'全脂牛奶'}),0.02887646161667514,0.25551601423487547,0.013014743263853584,0.45070422535211263,1.7638981521440618,0.005636344886354384,1.3553426407518934
frozenset({'酸奶油'}),frozenset({'全脂牛奶'}),0.07168276563294357,0.25551601423487547,0.032231825114387394,0.449645390070922,1.759754242478121,0.013915730550524943,1.3527350772278683
"frozenset({'仁果类水果', '全脂牛奶'})",frozenset({'其他蔬菜'}),0.030096593797661414,0.1934926283680732,0.013523131672597865,0.44932432432432434,2.3221779977560324,0.007699662633762108,1.4645778036996953
frozenset({'根茎类蔬菜'}),frozenset({'全脂牛奶'}),0.10899847483477376,0.25551601423487547,0.048906964921199794,0.44869402985074625,1.7560309524799398,0.021056109073738026,1.3504007322169433
"frozenset({'面包卷', '热带水果'})",frozenset({'全脂牛奶'}),0.024605998983223184,0.25551601423487547,0.010981189628876462,0.4462809917355372,1.7465871682128962,0.004693962842415875,1.3445158548892548
frozenset({'糖'}),frozenset({'全脂牛奶'}),0.03385866802236909,0.25551601423487547,0.015048296898830707,0.4444444444444445,1.7393995666976168,0.006396864998453124,1.340071174377224
frozenset({'汉堡肉'}),frozenset({'全脂牛奶'}),0.033248601931875954,0.25551601423487547,0.014743263853584139,0.4434250764525994,1.7354101181501451,0.006247713609069214,1.3376168315670094
frozenset({'火腿'}),frozenset({'全脂牛奶'}),0.026029486527707167,0.25551601423487547,0.011489578037620742,0.44140625,1.7275091399721447,0.004838627387480619,1.332782519971132
frozenset({'切片奶酪'}),frozenset({'全脂牛奶'}),0.024504321301474327,0.25551601423487547,0.010777834265378749,0.4398340248962655,1.7213560027277242,0.004516587754895272,1.3290417819955187
frozenset({'根茎类蔬菜'}),frozenset({'其他蔬菜'}),0.10899847483477376,0.1934926283680732,0.047381799694966954,0.43470149253731344,2.2466049285887952,0.026291398311075295,1.4266929082333752
"frozenset({'瓶装水', '其他蔬菜'})",frozenset({'全脂牛奶'}),0.024809354346720894,0.25551601423487547,0.010777834265378749,0.4344262295081967,1.7001917895794327,0.004438646926963943,1.316334003816597
"frozenset({'全脂牛奶', '柑橘类水果'})",frozenset({'其他蔬菜'}),0.030503304524656837,0.1934926283680732,0.013014743263853584,0.42666666666666664,2.2050796987213173,0.007112578697465992,1.4066989040091744
"frozenset({'苏打', '其他蔬菜'})",frozenset({'全脂牛奶'}),0.032740213523131674,0.25551601423487547,0.013929842399593289,0.42546583850931674,1.6651239640824234,0.005564193534963914,1.2958045590074059
frozenset({'冷冻蔬菜'}),frozenset({'全脂牛奶'}),0.04809354346720895,0.25551601423487547,0.02043721403152008,0.4249471458773784,1.6630939831691272,0.008148543494347116,1.2946357546577347
"frozenset({'热带水果', '酸奶'})",frozenset({'其他蔬菜'}),0.029283172343670564,0.1934926283680732,0.012302999491611592,0.4201388888888889,2.171343127809891,0.006636921507879504,1.390863012155658
"frozenset({'面包卷', '其他蔬菜'})",frozenset({'全脂牛奶'}),0.042602948652770714,0.25551601423487547,0.017895271987798677,0.4200477326968974,1.6439193995519241,0.007009536353389646,1.2836987244262847
frozenset({'鸡'}),frozenset({'其他蔬菜'}),0.04290798169801729,0.1934926283680732,0.017895271987798677,0.4170616113744075,2.1554392789633723,0.009592893831080132,1.383520775726313
"frozenset({'全脂牛奶', '黄油'})",frozenset({'其他蔬菜'}),0.02755465175394001,0.1934926283680732,0.011489578037620742,0.4169741697416974,2.154987367004516,0.006157956045983951,1.3833132766598235
frozenset({'汉堡肉'}),frozenset({'其他蔬菜'}),0.033248601931875954,0.1934926283680732,0.013828164717844434,0.41590214067278286,2.149446954028807,0.0073948053404819586,1.3807744006473301
frozenset({'奶油乳酪'}),frozenset({'全脂牛奶'}),0.03965429588205389,0.25551601423487547,0.016471784443314694,0.41538461538461546,1.6256695950289266,0.006339476812241849,1.2734594493350817
frozenset({'酪'}),frozenset({'全脂牛奶'}),0.027961362480935434,0.25551601423487547,0.011591255719369599,0.41454545454545455,1.622385414028868,0.004446679825664388,1.271634137176455
frozenset({'人造黄油'}),frozenset({'全脂牛奶'}),0.05856634468734113,0.25551601423487547,0.024199288256227757,0.4131944444444444,1.6170980346641903,0.009234649293412478,1.2687064372802122
frozenset({'硬奶酪'}),frozenset({'全脂牛奶'}),0.024504321301474327,0.25551601423487547,0.010066090493136757,0.4107883817427386,1.6076815497174028,0.0038048439826532804,1.263525637812641
"frozenset({'全脂牛奶', '本地蛋类'})",frozenset({'其他蔬菜'}),0.029994916115912557,0.1934926283680732,0.012302999491611592,0.41016949152542376,2.119819731556775,0.006499204334663794,1.3673544519047034
frozenset({'鸡'}),frozenset({'全脂牛奶'}),0.04290798169801729,0.25551601423487547,0.01759023894255211,0.4099526066350711,1.6044106192821026,0.00662656248021175,1.2617359116180025
frozenset({'白面包'}),frozenset({'全脂牛奶'}),0.042094560244026434,0.25551601423487547,0.01708185053380783,0.4057971014492754,1.5881474304630414,0.006326016279284349,1.252912073604722
frozenset({'牛肉'}),frozenset({'全脂牛奶'}),0.05246568378240976,0.25551601423487547,0.02125063548551093,0.4050387596899225,1.5851795469758803,0.007844813081322243,1.2513151031101117
"frozenset({'全脂牛奶', '热带水果'})",frozenset({'其他蔬菜'}),0.04229791560752415,0.1934926283680732,0.01708185053380783,0.4038461538461539,2.087139738873843,0.008897515668417037,1.3528510749954903
frozenset({'热带水果'}),frozenset({'全脂牛奶'}),0.10493136756481952,0.25551601423487547,0.04229791560752415,0.40310077519379844,1.5775949558420244,0.015486270799146773,1.2472523917363776
frozenset({'酸奶油'}),frozenset({'其他蔬菜'}),0.07168276563294357,0.1934926283680732,0.02887646161667514,0.40283687943262414,2.081923651718265,0.0150063748856643,1.3505646009513264
frozenset({'油'}),frozenset({'全脂牛奶'}),0.02806304016268429,0.25551601423487547,0.01128622267412303,0.40217391304347827,1.57396754269105,0.004115666504440709,1.2453186670980265
frozenset({'酸奶'}),frozenset({'全脂牛奶'}),0.13950177935943062,0.25551601423487547,0.05602440264361973,0.40160349854227406,1.5717351405345266,0.020379464003024997,1.244131581570951
